split,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
train,230807,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),"구매 이유는, 요즘 드라마에서 많이 보게 돼서 궁금증이 많았던 차에 지인의 추천을 받았음. 촉촉하다며 좋다고 권했고 그 분의 얼굴이 환해보이고 전보다 젊어보여서 구매함. 좋은 점은 용기 뚜껑이 닫힐 때 밀폐력이 우수해서 공기 노출이 적으며, 손 안에 쏙 들어가는 사이즈로 휴대용으로 적당하고, 책상 위에 올려놓고 수시로 덧 바르기 편함. 유분이 많아 겨울철에 건조함이 적을 것 같고 촉촉함이 오래 유지됨. 아쉬운 점은 양이 너무 적다는 것... 9g 정량이긴 하나 길이가 3cm 정도 되어 금방 다 써버릴것 같음. 그래도 구성품이 4개나 되니 꽤 오랫동안 쓸 수 있을 듯^^",보습력/수분감,유분이 많아,0,[속성] 보습력/수분감 [문장] 유분이 많아,,보습력/수분감,unchanged
train,230951,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),지인에게 선물 받아서 처음 사용했었습니다. (2개월전에) 촉촉함이 오래가고 얼굴에 당김이 적어졌습니다. 맨얼굴에만 사용하다보니 화장한 후에도 사용하고 싶어 하나 더 구매하고 싶은 생각을 가지고 있었습니다. (화장 전 후에 같은 제품으로 사용한다는게 웬지 찝찝해서요 ) 홈쇼핑에서 광고하길래 빠르게 주문했습니다. 알찬 구성 받고 한 셋트는 지인(마침 며칠 뒤 생일)에게 선물했습니다. 엄청 좋아해서 선물주는 저도 기뻤습니다. 좋은 상품 감사합니다 ^-^,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력,merged_duplicate_label
train,216487,쇼핑몰,스킨케어,OO 효** 기초세트 4대천왕 특집구성 (전고객 쇼핑백),촉촉하게 스미는 한방 느낌이 좋네요. 피부가 항상 건조해 스킨과 에센스 위주로 쓰는 편인데 원액만 삼형제 시리즈라 넉넉하게 쓸수 있어 만족합니다. 샘플이 좀 더 다양하게 구성되었으면 좋겠네요.여행용이 추가구성되었더라면 더 좋았을텐데 하는 아쉬움이 있어요,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,216561,쇼핑몰,스킨케어,OO 항노화 기초세트 ,기존에도 쓰던 브랜드 저는 개인적으로 리엔케이가 피부에 잘 맞더라고요 촉촉하게 산뜻하고 좋아요,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,216641,쇼핑몰,스킨케어,OO 보** 남성기초 1+1+1 올인원워시세트,제형이 부드럽고 촉촉해 얼굴에 바르면 좋아요 겨울이라 피부가 푸석푸석해 티비를 보다가 주문해 발라보니 마음에 드네요 향도 진하지않고 촉촉하게 느낌도 괜찮네요,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,231357,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),재구매해서 계속 사용하고 있습니다. 이번은 시어머니 선물로 구매했어요. 너무 좋아요~~! 너무 쉽게 간단히 촉촉하게 주름 관리하니까 계속 손이 갑니다. 향도 은은한게 좋아요!,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,231633,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),재구매입니다.한번바르면 촉촉함이 오래가고 얼굴에 광채가 납니다.계속주문할것 같아요~,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력,merged_duplicate_label
train,232250,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),방송에서도 많이 나오고 온라인 판매처에도 너무 핫하지만 가격이 좀 있는편이라 망설이다 겨울철만 되면 악건성이되는 피부를 위해 샀네요.스틱형태라 내가 원하는 부위를 슥삭슥삭~간편하게 바르기 좋고 오일리해서 피부에도 오랜시간 남아있는듯해서 좀 덜건조하네요. 단하나 단점 앞머리가 있는데 머리카락이 붙는편이라 아침시간에는 이마는 피하는걸로~ 두통 다 열심히 써보고 좋으면 재구매 할께요~~,흡수력,오일리해서,0,[속성] 흡수력 [문장] 오일리해서,,흡수력,unchanged
train,232366,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),광고도 홈쇼핑도 워낙 많이 나오는 제품이라 구매했습니다 앰플은 생각보다 양이 많이 작아요 앰플이랑 미스트는 아직 안써봤지만 믿쓰가 아니겠습니까 멀티밤은.굉장히 촉촉하고 제형이 부드럽고 잘 뭉그러지는재질?이라고해야되나.손으로 바르라고하면.한번 바르고 말았을텐데 스틱형이라.쓱쓱 꺼내서.문질문질하기 정말 좋습니다,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,232770,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),향이 좋네요. 슥슥 발라보니 제형이 크리미해서 걱정했는데 좀있으니 산뜻해집니다. 자주 발라봐야 겠어요,제형,제형이 크리미해서,0,[속성] 제형 [문장] 제형이 크리미해서,,제형,unchanged
train,233176,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),묽은 제형이라 바르기 불편합니다. 유분기가 많아 바르면 좀 기름진거 같긴 하네요.,제형,묽은 제형이라,-1,[속성] 제형 [문장] 묽은 제형이라,,제형,unchanged
train,233180,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),촉촉함이 없고 제형이 묽어서 바르기 불편하네요. 다만 양 좀 늘려줬으면 좋겠습니다.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,233193,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),선물받고 처음 사용했는데 슥 문지르니 제형이 묽어서 바르기 불편하고 용량도 작아 금방 쓰네요. 겨울이라 미스트와 사용했더니 번들거리고 효과는 없는것 같아요 가격도 비싸서 부담 스럽긴합니다.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,233205,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),엄마 선물해드렸더니 엄청 좋아하세요ㅎㅎ 발림성 좋고 촉촉하게 잘 발린다고합니다ㅎㅎ 딱 지금계절 쓰기좋다고하세요ㅎㅎ 좋아요!! 이 구성이면 앞으로도 또 살거같아요 추천추천!!,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,233226,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),벌써 세번째 주문하네요 저번엔 오일없이 미스트 구성을 시켰었는데 이번엔 써보니 오일양이 너무 적어 아쉽네요. 묽은 제형이라 바르기 불편합니다.,제형,묽은 제형이라,0,[속성] 제형 [문장] 묽은 제형이라,,제형,unchanged
train,233233,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),전에는 한개만 주문해서 사용하다가 다시 구입했네요. 미스트도 오일도 같이 쓰면 좋을거 같아요. OOO밤 생각보다 촉촉하지 않고 번들거립니다.,흡수력,번들거립니다.,-1,[속성] 흡수력 [문장] 번들거립니다.,,흡수력,unchanged
train,233251,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),처음 쓰고 있습니다. 요즘 사무실 히터 때문에 너무 건조해서 수시 바르고 있는데 효과는 모르겠습니다. 구성품인 미스트도 그닥 촉촉하지 않습니다. 구성품인 앰플은 사용 전이라서 모르겠습니다.,기능/효과,효과는 모르겠습니다.,-1,[속성] 기능/효과 [문장] 효과는 모르겠습니다.,,기능/효과,unchanged
train,233427,쇼핑몰,스킨케어,OO 주름관리 멀티밤 기본세트(멀티밤2+미스트앰플1+오일1),친구들이많이가지고다니길래 저두하나샀어요 건성피부라서 휴대가 편해 매일가지고다니면서바르고뿌리니까 너무좋으네요 촉촉하게,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,233646,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),3차구매 입니다 주문취소했는데 배송이 왔네요 ㅎㅎ 써야할 운명인가 봅니다^^ 그래서 그냥 사용하려고 합니다 촉촉하게 건조한 얼굴이랑 목이랑 쓰기 편해서 수시로 바르고 있어요...,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,233779,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),바르기가 불편하고 바르고 나면 유분기가 많아서 번들거립니다. 계속 구매할지는 고민입니다.,흡수력,번들거립니다.,-1,[속성] 흡수력 [문장] 번들거립니다.,,흡수력,unchanged
train,233859,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),믿고쓰는 OOO 멀티밤이네요. 홈쇼핑에 뜨면 구매하는데 가격이 좀 비싼편이고 묽은 제형이라 바르기는 불편합니다. 생각보다 번들거려서 부담스러워요.,제형,묽은 제형이라,-1,[속성] 제형 [문장] 묽은 제형이라,,제형,unchanged
train,233863,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),눈가가 건조해서 웃을 때 주름이 보여 신경쓰여 지인에게 멀티밤을 선물 받고 사용했습니다. 멀티밤이 눈가를 촉촉하게 해주지는 못하네요. 가격이 비싸서 방송에서 구매하려 대기까지 했는데 실망입니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,216839,쇼핑몰,스킨케어,OO 스** 기초 스페셜 슬림구성,열심히 사용하고 있습니다. 제형이 부드럽고 촉촉합니다. 보습력이 좋습니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,216869,쇼핑몰,스킨케어,OO 스** 기초 스페셜 슬림구성,제형이 쫀쫀하고 촉촉하니 좋아요,제형,제형이 쫀쫀하고,1,[속성] 제형 [문장] 제형이 쫀쫀하고,,제형,unchanged
train,216963,쇼핑몰,스킨케어,OO 스** 기초 스페셜 슬림구성,"지인이 리리코스 앰플 써보라고 줘서 사용했더니 제형이 쫀쫀하고 피부에 잘 스며들고 좋아서 마침 스킨,로숀이 필요한데 때마침 방송을 해서 저렴한 가격으로 구입하게 되었어요",제형,제형이 쫀쫀하고,1,[속성] 제형 [문장] 제형이 쫀쫀하고,,제형,unchanged
train,234000,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),주름 관리하려고 샀는데 효과는 아직 모르겠습니다. 귀찮아서 관리 못했는데 꾸준히 사용해보고 주름개선 효과가 있기를 바라네요.,기능/효과,효과는 아직 모르겠습니다.,0,[속성] 기능/효과 [문장] 효과는 아직 모르겠습니다.,,기능/효과,unchanged
train,234009,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),촉촉하게 피부에 스며들어 재구매 했어요,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,234062,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),동생에게선물도하고 지금쓰고있는데향도은은하고촉촉함도오래가고너무맘에들어요 빨리없어저서속쌍해요,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력,merged_duplicate_label
train,234224,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),친구가 추천해 줘서 구매했는데 써보니 촉촉한지 잘 모르겠어요. 유분기가 있고 번들거리고 끈적이네요. 재구매 의사는 없네요.,보습력/수분감,유분기가 있고,-1,[속성] 보습력/수분감 [문장] 유분기가 있고,,보습력/수분감,unchanged
train,234309,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),"엄마도 써보고 싶다고 하고 티비에도 너무 많이 나오길래 호기심에 구매했습니다. 다른 곳보다 저렴한것 같아서요. 배송은 주문 다음날 도착했어요! 처음 써본 소감으로는, 촉촉하게 슥슥 잘 발리고 지속력도 좋은것 같아요. 지성피부인 탓인가, 번들거리고 살짝 가렵기도 한데 익숙하지 않은탓 같아요. 워낙 평소 얼굴에 잘 안바르고 다녀서.. 이제부터 열심히 바를껀데 효과가 좋았음 좋겠습니다!",보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,234371,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),"겨울이라 피부가 푸석푸석, 늘 신경쓰였는데 한번 바르고 나니 촉촉하게 윤기가 좌르르~~~넘 조아 남편과 아들, 딸 각각 하나씩 나누어 바르기로 햇답니다. 가히 멀티밤 넘 좋아요^^♡♡♡",보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,234390,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),건조한 요즘 보습이 잘 되는것 같아요 촉촉하게 잘 발려요 땡기지 않아 좋습니다,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,234461,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),꾸준히 사용하는 제품인데 주름에 효과를 많이 본것 같지 않아요. 특히 목주름이 많이 신경 쓰였는데 효과는 잘 모르겠네요. 구성이 많았으면 하는 아쉬움이 있습니다.,기능/효과,효과는 잘 모르겠네요.,0,[속성] 기능/효과 [문장] 효과는 잘 모르겠네요.,,기능/효과,unchanged
train,234577,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),너무 써보고 싶었는데 가격이 비싸서 아쉽습니다. 날이 추워지고나서 입 주변이 당기고 건조해지네요. 건조할때마다 OOO 멀티밤 있음 좋겠다 생각했는데 드디어 구매했어요. 구성이 적어 나눠 쓰기에게 부족합니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,234678,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),입술에바르면 보습도오래가고 목주름이펴지는게 눈에보이니까 이걸 안살수가없더라구요..단품으로 구매해서 사용하다 세트구매합니다 다른쇼핑몰보다 이곳에서 더 좋은가격에 저렴하게 구매한거같아요..잘사용할께요^^,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력,merged_duplicate_label
train,234683,쇼핑몰,스킨케어,OO 주름관리 멀티밤 더블세트(멀티밤4+미스트앰플2+오일2),홈쇼핑에서 나올 때 사고 싶었는데 비싸기도 하고 피부가 예민해서 부담이 되었습니다. 지인이 OO에서 구입하고 좋다고 해서 이번에 구입하게 되었습니다. 근데 가격이 비싸서 살짝 후회했습니다. 피부가 건조하고 팔자 주름이 너무 깊어 보여서 고민이었는데 OOO쓰고 나서도 피부에 윤이 나지는 않습니다. 추천은 안 합니다. 남은 거는 연말에 가족 줄 생각입니다. 비싼 가격에 효과는 별로 없네요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
